FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active
24015,Cecil,Maryland,US,39.56647682,-75.94627411,167,8,0,159
10003,New Castle,Delaware,US,39.57992638,-75.64054974,1734,68,0,1666
32001,Churchill,Nevada,US,39.58105744,-118.3394607,3,0,0,3
8059,Jefferson,Colorado,US,39.58635604,-105.2517692,1338,73,0,1265
34033,Salem,New Jersey,US,39.58719656,-75.3469663,231,10,0,221
6021,Glenn,California,US,39.59875897,-122.3938452,5,0,0,5
8045,Garfield,Colorado,US,39.59921777,-107.902708,93,2,0,91
29049,Clinton,Missouri,US,39.6013098,-94.40465394,11,0,0,11
54103,Wetzel,West Virginia,US,39.6065771,-80.6401654,3,0,0,3
24043,Washington,Maryland,US,39.60835778,-77.82002295,206,4,0,202
18139,Rush,Indiana,US,39.62002287,-85.4655599,31,1,0,30
39115,Morgan,Ohio,US,39.62081738,-81.85308173,4,0,0,4
17149,Pike,Illinois,US,39.62265059,-90.8877017,1,0,0,1
24001,Allegany,Maryland,US,39.62357628,-78.69280486,118,7,0,111
18161,Union,Indiana,US,39.62550777,-84.92497066,7,0,0,7
8037,Eagle,Colorado,US,39.62754308,-106.6933637,550,7,0,543
54061,Monongalia,West Virginia,US,39.63218457,-80.04766838,102,4,0,98
18041,Fayette,Indiana,US,39.63684962,-85.17797541,28,4,0,24
8117,Summit,Colorado,US,39.63803232,-106.1150762,128,1,0,127
39129,Pickaway,Ohio,US,39.64170392,-83.0243386,1732,21,0,1711
17139,Moultrie,Illinois,US,39.64187451,-88.62099969,5,0,0,5
8005,Arapahoe,Colorado,US,39.64977461,-104.3353617,2472,141,0,2331
29025,Caldwell,Missouri,US,39.65620858,-93.98308093,3,0,0,3
29021,Buchanan,Missouri,US,39.65816401,-94.80138942,87,1,0,86
18133,Putnam,Indiana,US,39.66437981,-86.84517605,66,4,0,62
6007,Butte,California,US,39.66727762,-121.6005252,16,0,0,16
8019,Clear Creek,Colorado,US,39.68864463,-105.6463118,13,1,0,12
39057,Greene,Ohio,US,39.69116283,-83.89032084,46,4,0,42
34015,Gloucester,New Jersey,US,39.71581067,-75.13995546,1251,46,0,1205
17137,Morgan,Illinois,US,39.71654544,-90.20255104,22,1,0,21
39111,Monroe,Ohio,US,39.72984936,-81.08464734,3,0,0,3
39127,Perry,Ohio,US,39.73508655,-82.23804971,12,0,0,12
39135,Preble,Ohio,US,39.7420247,-84.64787018,27,1,0,26
39045,Fairfield,Ohio,US,39.75107189,-82.63088163,137,2,0,135
39113,Montgomery,Ohio,US,39.75394919,-84.29050975,285,10,0,275
17167,Sangamon,Illinois,US,39.75836914,-89.65872023,178,9,0,169
8031,Denver,Colorado,US,39.76018276,-104.8725695,3001,154,0,2847
18063,Hendricks,Indiana,US,39.76719009,-86.51037283,667,34,0,633
17041,Douglas,Illinois,US,39.76768052,-88.21854195,14,0,0,14
39121,Noble,Ohio,US,39.76818851,-81.45937183,5,0,0,5
18121,Parke,Indiana,US,39.77202286,-87.20375833,12,0,0,12
29117,Livingston,Missouri,US,39.78110272,-93.54645978,2,0,0,2
18097,Marion,Indiana,US,39.78163624,-86.13826325,5530,328,0,5202
20131,Nemaha,Kansas,US,39.78345387,-96.01392079,1,0,0,1
20201,Washington,Kansas,US,39.78420784,-97.0875323,1,0,0,1
20147,Phillips,Kansas,US,39.78465501,-99.34668865,1,0,0,1
20089,Jewell,Kansas,US,39.78470589,-98.21820662,4,0,0,4
20183,Smith,Kansas,US,39.78516566,-98.78566062,2,0,0,2
20023,Cheyenne,Kansas,US,39.78580976,-101.7318201,2,0,0,2
20043,Doniphan,Kansas,US,39.79067154,-95.14056866,3,0,0,3
29205,Shelby,Missouri,US,39.79742518,-92.07634971,1,0,0,1
34007,Camden,New Jersey,US,39.80343818,-74.96388753,3519,147,0,3372
29127,Marion,Missouri,US,39.80601912,-91.62203062,5,0,0,5
18059,Hancock,Indiana,US,39.82304555,-85.77566351,218,9,0,209
20157,Republic,Kansas,US,39.82799632,-97.65036709,4,0,0,4
29121,Macon,Missouri,US,39.83049768,-92.56453089,2,0,0,2
18165,Vermillion,Indiana,US,39.8523352,-87.46160542,7,0,0,7
8047,Gilpin,Colorado,US,39.85646523,-105.5252597,1,0,0,1
42059,Greene,Pennsylvania,US,39.85746531,-80.22357106,26,0,0,26
54051,Marshall,West Virginia,US,39.86064362,-80.66591062,12,0,0,12
17115,Macon,Illinois,US,39.86064913,-88.96342505,106,12,0,94
18177,Wayne,Indiana,US,39.8633444,-85.01044989,34,3,0,31
29115,Linn,Missouri,US,39.87001769,-93.10704106,5,1,0,4
42001,Adams,Pennsylvania,US,39.87140411,-77.21610347,137,4,0,133
8001,Adams,Colorado,US,39.87432092,-104.3362578,1585,63,0,1522
34005,Burlington,New Jersey,US,39.87681124,-74.66927768,2690,130,0,2560
34029,Ocean,New Jersey,US,39.8895449,-74.28089251,6375,397,0,5978
29063,DeKalb,Missouri,US,39.89201062,-94.40476508,3,0,0,3
39097,Madison,Ohio,US,39.89381073,-83.40178317,63,3,0,60
39023,Clark,Ohio,US,39.91592258,-83.78498252,57,2,0,55
42045,Delaware,Pennsylvania,US,39.91680171,-75.40243663,3696,235,0,3461
42051,Fayette,Pennsylvania,US,39.92041012,-79.64291195,80,4,0,76
42133,York,Pennsylvania,US,39.9210089,-76.73040131,641,9,0,632
42057,Fulton,Pennsylvania,US,39.92913544,-78.11163677,5,0,0,5
42055,Franklin,Pennsylvania,US,39.92956518,-77.72157791,284,6,0,278
18065,Henry,Indiana,US,39.93029017,-85.39625719,39,1,0,38
32015,Lander,Nevada,US,39.9332233,-117.0397075,7,0,0,7
8014,Broomfield,Colorado,US,39.95998787,-105.0566324,150,9,0,141
29061,Daviess,Missouri,US,39.96145298,-93.98519678,2,0,0,2
39119,Muskingum,Ohio,US,39.96575964,-81.94363275,12,0,0,12
17017,Cass,Illinois,US,39.96991073,-90.24734436,33,0,0,33
39049,Franklin,Ohio,US,39.96995815,-83.01115755,2441,73,0,2368
8121,Washington,Colorado,US,39.97015535,-103.202587,7,0,0,7
42111,Somerset,Pennsylvania,US,39.97172723,-79.02699593,26,0,0,26
42029,Chester,Pennsylvania,US,39.97291773,-75.74768357,1375,111,0,1264
8103,Rio Blanco,Colorado,US,39.97913541,-108.2179009,1,0,0,1
32011,Eureka,Nevada,US,39.98100864,-116.2683204,0,0,0,0
29003,Andrew,Missouri,US,39.98492163,-94.80163024,2,0,0,2
17001,Adams,Illinois,US,39.98815591,-91.18786813,40,0,0,40
42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,14468,541,0,13927
8125,Yuma,Colorado,US,40.00346839,-102.4258673,8,0,0,8
6063,Plumas,California,US,40.00355989,-120.8395236,4,0,0,4
42009,Bedford,Pennsylvania,US,40.00522157,-78.48998442,24,1,0,23
17147,Piatt,Illinois,US,40.01360584,-88.59319339,7,0,0,7
39013,Belmont,Ohio,US,40.01625942,-80.9924051,144,7,0,137
17129,Menard,Illinois,US,40.02742725,-89.80246001,8,0,0,8
42071,Lancaster,Pennsylvania,US,40.03904563,-76.24770128,1765,170,0,1595
18107,Montgomery,Indiana,US,40.04034823,-86.89335024,67,0,0,67
39059,Guernsey,Ohio,US,40.05026529,-81.49248905,15,0,0,15
18011,Boone,Indiana,US,40.0509304,-86.46841646,190,20,0,170
39109,Miami,Ohio,US,40.0543329,-84.22871271,139,27,0,112
,,,Armenia,40.0691,45.0382,2066,32,929,1105
18057,Hamilton,Indiana,US,40.07306535,-86.05244729,755,62,0,693
39089,Licking,Ohio,US,40.09136236,-82.48185785,118,5,0,113
8013,Boulder,Colorado,US,40.09313619,-105.3546767,580,40,0,540
54069,Ohio,West Virginia,US,40.0955451,-80.62203992,27,1,0,26
29111,Lewis,Missouri,US,40.09673161,-91.72070156,6,1,0,5
29087,Holt,Missouri,US,40.09799248,-95.2163888,1,0,0,1
8049,Grand,Colorado,US,40.10603347,-106.1178042,5,0,0,5
49049,Utah,Utah,US,40.1166722,-111.6657662,957,7,0,950
18045,Fountain,Indiana,US,40.12361933,-87.24217689,11,2,0,9
,TriCounty,Utah,US,40.12491499,-109.5174415,13,0,0,13
6103,Tehama,California,US,40.12570935,-122.2370171,1,1,0,0
17107,Logan,Illinois,US,40.12581572,-89.36638784,7,0,0,7
39037,Darke,Ohio,US,40.13412966,-84.6194517,76,14,0,62
17019,Champaign,Illinois,US,40.13919438,-88.20046615,130,6,0,124
39021,Champaign,Ohio,US,40.13923427,-83.76875242,14,1,0,13
,,,Azerbaijan,40.1431,47.5769,1804,24,1325,455
17169,Schuyler,Illinois,US,40.1571798,-90.61114163,2,0,0,2
18135,Randolph,Indiana,US,40.15734772,-85.01139319,15,2,0,13
18095,Madison,Indiana,US,40.16143691,-85.71964711,420,48,0,372
42041,Cumberland,Pennsylvania,US,40.1625372,-77.26130755,343,16,0,327
17039,De Witt,Illinois,US,40.17514519,-88.90959682,3,0,0,3
31145,Red Willow,Nebraska,US,40.1755688,-100.476998,3,0,0,3
31095,Jefferson,Nebraska,US,40.17584531,-97.142601,4,0,0,4
31087,Hitchcock,Nebraska,US,40.17609175,-101.0416477,1,0,0,1
31061,Franklin,Nebraska,US,40.17636348,-98.95299073,5,0,0,5
31065,Furnas,Nebraska,US,40.17642064,-99.91247454,3,0,0,3
31181,Webster,Nebraska,US,40.17642643,-98.50019851,4,0,0,4
,,Beijing,China,40.1824,116.4142,593,9,547,37
17183,Vermilion,Illinois,US,40.18417171,-87.73384359,17,1,0,16
29001,Adair,Missouri,US,40.19058551,-92.60078167,12,0,0,12
42125,Washington,Pennsylvania,US,40.19208869,-80.24582867,115,2,0,113
42091,Montgomery,Pennsylvania,US,40.21053671,-75.36652296,4307,351,0,3956
29075,Gentry,Missouri,US,40.21097916,-94.40944419,1,0,0,1
18035,Delaware,Indiana,US,40.22787247,-85.39732772,176,15,0,161
17125,Mason,Illinois,US,40.23917274,-89.91824452,12,0,0,12
31067,Gage,Nebraska,US,40.26186809,-96.68946704,36,3,0,33
8087,Morgan,Colorado,US,40.2627981,-103.8093302,372,16,0,356
34025,Monmouth,New Jersey,US,40.26549699,-74.22240686,6033,341,0,5692
54009,Brooke,West Virginia,US,40.27367263,-80.57915332,3,0,0,3
39041,Delaware,Ohio,US,40.27942393,-83.00457058,160,4,0,156
34021,Mercer,New Jersey,US,40.28047017,-74.70479631,3937,231,0,3706
39067,Harrison,Ohio,US,40.29380509,-81.09068544,4,0,0,4
39159,Union,Ohio,US,40.30016061,-83.37239023,22,0,0,22
39031,Coshocton,Ohio,US,40.30096166,-81.91729018,17,0,0,17
18023,Clinton,Indiana,US,40.30319754,-86.47277257,38,1,0,37
18159,Tipton,Indiana,US,40.31123252,-86.05234925,18,1,0,17
42129,Westmoreland,Pennsylvania,US,40.3137798,-79.46615476,391,25,0,366
49051,Wasatch,Utah,US,40.33110236,-111.1691419,148,1,0,147
39149,Shelby,Ohio,US,40.33163494,-84.20258189,30,1,0,29
42017,Bucks,Pennsylvania,US,40.33682119,-75.10836643,2907,205,0,2702
18171,Warren,Indiana,US,40.34728141,-87.35602659,11,1,0,10
29081,Harrison,Missouri,US,40.35570088,-93.99222144,6,0,0,6
29147,Nodaway,Missouri,US,40.36079813,-94.88133008,3,0,0,3
42075,Lebanon,Pennsylvania,US,40.36680311,-76.45651841,676,9,0,667
31127,Nemaha,Nebraska,US,40.38514847,-95.85433992,1,0,0,1
39081,Jefferson,Ohio,US,40.38614126,-80.76259514,43,1,0,42
18157,Tippecanoe,Indiana,US,40.38872739,-86.89413959,110,2,0,108
39091,Logan,Ohio,US,40.38996525,-83.76784341,18,0,0,18
31097,Johnson,Nebraska,US,40.39257596,-96.26522753,4,0,0,4
39083,Knox,Ohio,US,40.39830217,-82.42027563,16,1,0,15
42099,Perry,Pennsylvania,US,40.40206612,-77.26297447,30,1,0,29
17067,Hancock,Illinois,US,40.40423981,-91.16313899,6,0,0,6
29045,Clark,Missouri,US,40.41040752,-91.73661677,1,0,0,1
42043,Dauphin,Pennsylvania,US,40.41377078,-76.77993242,584,25,0,559
42011,Berks,Pennsylvania,US,40.41570541,-75.92457766,2698,117,0,2581
42061,Huntingdon,Pennsylvania,US,40.42162652,-77.97673273,38,0,0,38
29005,Atchison,Missouri,US,40.43238737,-95.42970639,2,0,0,2
34023,Middlesex,New Jersey,US,40.43629879,-74.41426991,11715,571,0,11144
18075,Jay,Indiana,US,40.43781032,-85.00576229,15,0,0,15
32027,Pershing,Nevada,US,40.44003782,-118.4005641,0,0,0,0
39157,Tuscarawas,Ohio,US,40.44214695,-81.47226262,74,0,0,74
49045,Tooele,Utah,US,40.44862644,-113.1295715,65,0,0,65
29199,Scotland,Missouri,US,40.45214695,-92.14709064,4,0,0,4
17109,McDonough,Illinois,US,40.45674722,-90.67775541,18,0,0,18
,,,Spain,40.463667,-3.74922,213435,24543,112050,76842
42003,Allegheny,Pennsylvania,US,40.46809875,-79.98167747,1289,94,0,1195
17057,Fulton,Illinois,US,40.47289135,-90.20862357,3,0,0,3
18009,Blackford,Indiana,US,40.47388153,-85.32499702,8,1,0,7
29227,Worth,Missouri,US,40.47945588,-94.42328751,1,0,0,1
42013,Blair,Pennsylvania,US,40.47961444,-78.34917412,23,0,0,23
18067,Howard,Indiana,US,40.48527731,-86.11351892,172,5,0,167
8107,Routt,Colorado,US,40.48596505,-106.9905548,56,4,0,52
17113,McLean,Illinois,US,40.48996987,-88.84621113,95,3,0,92
42021,Cambria,Pennsylvania,US,40.49527404,-78.71377428,28,1,0,27
31099,Kearney,Nebraska,US,40.50663314,-98.94877182,4,0,0,4
17179,Tazewell,Illinois,US,40.50716185,-89.51404662,45,3,0,42
31137,Phelps,Nebraska,US,40.51156033,-99.41461667,5,0,0,5
31073,Gosper,Nebraska,US,40.51481965,-99.83020279,9,0,0,9
18053,Grant,Indiana,US,40.51587228,-85.65468702,129,10,0,119
54029,Hancock,West Virginia,US,40.51943859,-80.57461608,10,0,0,10
39117,Morrow,Ohio,US,40.5236356,-82.7892599,42,1,0,41
31151,Saline,Nebraska,US,40.52418865,-97.14085859,129,0,0,129
31035,Clay,Nebraska,US,40.52439441,-98.05126296,9,0,0,9
31001,Adams,Nebraska,US,40.5244942,-98.50117804,164,3,0,161
31059,Fillmore,Nebraska,US,40.52458567,-97.59646937,1,0,0,1
31063,Frontier,Nebraska,US,40.52993007,-100.3924658,1,0,0,1
42067,Juniata,Pennsylvania,US,40.53358749,-77.3997513,83,1,0,82
39107,Mercer,Ohio,US,40.54043046,-84.62912742,21,1,0,20
8123,Weld,Colorado,US,40.55499405,-104.3929621,1776,95,0,1681
39011,Auglaize,Ohio,US,40.55998859,-84.2242143,32,3,0,29
39075,Holmes,Ohio,US,40.56163713,-81.92635677,6,1,0,5
34019,Hunterdon,New Jersey,US,40.56335249,-74.91284156,603,29,0,574
34035,Somerset,New Jersey,US,40.56465737,-74.61683016,3464,270,0,3194
39019,Carroll,Ohio,US,40.5789686,-81.09178213,21,1,0,20
18015,Carroll,Indiana,US,40.5807832,-86.56198812,22,1,0,21
39101,Marion,Ohio,US,40.58610662,-83.15736305,2196,4,0,2192
8095,Phillips,Colorado,US,40.59414277,-102.3577703,6,0,0,6
17053,Ford,Illinois,US,40.59706922,-88.22350769,9,1,0,8
18007,Benton,Indiana,US,40.60626947,-87.31093999,8,0,0,8
42087,Mifflin,Pennsylvania,US,40.61116939,-77.61070738,38,0,0,38
42077,Lehigh,Pennsylvania,US,40.6154815,-75.59435245,2796,74,0,2722
8081,Moffat,Colorado,US,40.61810999,-108.2070876,6,0,0,6
19111,Lee,Iowa,US,40.64181461,-91.48183025,8,0,0,8
31131,Otoe,Nebraska,US,40.64843556,-96.13374142,1,0,0,1
42063,Indiana,Pennsylvania,US,40.65241041,-79.08963285,63,4,0,59
34039,Union,New Jersey,US,40.65835409,-74.30680092,12578,690,0,11888
39065,Hardin,Ohio,US,40.66015414,-83.65929931,25,0,0,25
32031,Washoe,Nevada,US,40.66562265,-119.6631594,873,30,0,843
49035,Salt Lake,Utah,US,40.66616532,-111.9216011,2438,29,0,2409
8069,Larimer,Colorado,US,40.66671597,-105.4625784,363,19,0,344
42007,Beaver,Pennsylvania,US,40.6825484,-80.34921611,405,65,0,340
6023,Humboldt,California,US,40.69923009,-123.876044,54,0,0,54
42107,Schuylkill,Pennsylvania,US,40.70497338,-76.2150785,368,6,0,362
8075,Logan,Colorado,US,40.7249637,-103.110817,282,1,0,281
18179,Wells,Indiana,US,40.72934187,-85.22132966,5,0,0,5
19173,Taylor,Iowa,US,40.73710579,-94.69778563,1,0,0,1
34017,Hudson,New Jersey,US,40.73766234,-74.07515667,14916,798,0,14118
19145,Page,Iowa,US,40.7393172,-95.1497813,6,0,0,6
36059,Nassau,New York,US,40.74066522,-73.58941873,35854,1700,0,34154
19007,Appanoose,Iowa,US,40.74324454,-92.86865906,2,2,0,0
18001,Adams,Indiana,US,40.7457653,-84.93671406,7,1,0,6
17075,Iroquois,Illinois,US,40.74717633,-87.82466784,27,0,0,27
19051,Davis,Iowa,US,40.74773536,-92.41005468,1,0,0,1
18181,White,Indiana,US,40.74911165,-86.86492015,47,0,0,47
42095,Northampton,Pennsylvania,US,40.75182733,-75.30471829,2050,94,0,1956
19177,Van Buren,Iowa,US,40.75326764,-91.95017958,8,0,0,8
18017,Cass,Indiana,US,40.76135835,-86.34830753,1164,2,0,1162
6089,Shasta,California,US,40.76391419,-122.0396884,31,4,0,27
36061,New York City,New York,US,40.7672726,-73.97152637,167478,18069,0,149409
39029,Columbiana,Ohio,US,40.76932373,-80.78094576,253,23,0,230
18103,Miami,Indiana,US,40.76940965,-86.04525048,104,0,0,104
42109,Snyder,Pennsylvania,US,40.77129231,-77.06840691,33,1,0,32
39139,Richland,Ohio,US,40.77180308,-82.5379961,81,2,0,79
39003,Allen,Ohio,US,40.77285242,-84.10802343,121,23,0,98
31109,Lancaster,Nebraska,US,40.78416049,-96.68777155,240,1,0,239
17203,Woodford,Illinois,US,40.78579374,-89.20973757,13,1,0,12
34013,Essex,New Jersey,US,40.78681335,-74.24657979,13682,1186,0,12496
17143,Peoria,Illinois,US,40.78702156,-89.76078901,86,3,0,83
39151,Stark,Ohio,US,40.81482476,-81.36437305,347,50,0,297
42005,Armstrong,Pennsylvania,US,40.81665618,-79.46290811,51,2,0,49
17071,Henderson,Illinois,US,40.81908672,-90.92491462,4,0,0,4
18069,Huntington,Indiana,US,40.82907273,-85.48822092,9,2,0,7
39169,Wayne,Ohio,US,40.82925852,-81.88844833,128,28,0,100
39175,Wyandot,Ohio,US,40.84339621,-83.30734173,24,2,0,22
18169,Wabash,Indiana,US,40.84704239,-85.79328272,42,1,0,41
39005,Ashland,Ohio,US,40.84772277,-82.27280781,7,0,0,7
42097,Northumberland,Pennsylvania,US,40.84785433,-76.70798222,93,0,0,93
17187,Warren,Illinois,US,40.84925021,-90.6147432,62,0,0,62
39033,Crawford,Ohio,US,40.85065156,-82.91989099,45,0,0,45
31019,Buffalo,Nebraska,US,40.85486962,-99.07500296,101,1,0,100
39161,Van Wert,Ohio,US,40.8554138,-84.591117,3,0,0,3
34041,Warren,New Jersey,US,40.85951833,-74.99556527,903,82,0,821
34027,Morris,New Jersey,US,40.86095313,-74.5455371,5287,413,0,4874
49043,Summit,Utah,US,40.86688146,-110.9535882,369,0,0,369
31047,Dawson,Nebraska,US,40.87028216,-99.8201461,456,0,0,456
31159,Seward,Nebraska,US,40.87241834,-97.139673,8,1,0,7
31079,Hall,Nebraska,US,40.87257079,-98.50218293,1025,28,0,997
31185,York,Nebraska,US,40.87272618,-97.59710186,12,0,0,12
31081,Hamilton,Nebraska,US,40.87349452,-98.02099117,42,7,0,35
36103,Suffolk,New York,US,40.88320119,-72.8012172,33664,1177,0,32487
17105,Livingston,Illinois,US,40.89188292,-88.55784752,20,1,0,19
31025,Cass,Nebraska,US,40.90899107,-96.13971217,5,0,0,5
42019,Butler,Pennsylvania,US,40.91152759,-79.91351055,178,6,0,172
42025,Carbon,Pennsylvania,US,40.91545395,-75.7068525,175,15,0,160
19057,Des Moines,Iowa,US,40.92012606,-91.18326592,16,1,0,15
42027,Centre,Pennsylvania,US,40.92058903,-77.82200624,96,1,0,95
17095,Knox,Illinois,US,40.93148779,-90.2133034,46,0,0,46
18111,Newton,Indiana,US,40.95610449,-87.39635768,46,5,0,41
34003,Bergen,New Jersey,US,40.96010917,-74.07164325,15610,1136,0,14474
42119,Union,Pennsylvania,US,40.96188846,-77.05996014,36,0,0,36
19087,Henry,Iowa,US,40.98767962,-91.54436349,32,1,0,31
49011,Davis,Utah,US,40.99001837,-112.1139997,285,2,0,283
42073,Lawrence,Pennsylvania,US,40.99206278,-80.33393706,65,6,0,59
42033,Clearfield,Pennsylvania,US,41.00110782,-78.47592663,16,0,0,16
39063,Hancock,Ohio,US,41.00250487,-83.66838948,37,1,0,36
39099,Mahoning,Ohio,US,41.01631101,-80.77287029,828,80,0,748
18073,Jasper,Indiana,US,41.02078733,-87.11553319,46,1,0,45
39137,Putnam,Ohio,US,41.02094889,-84.1336111,67,8,0,59
19175,Union,Iowa,US,41.0277278,-94.24234847,1,0,0,1
19039,Clarke,Iowa,US,41.02868181,-93.78499767,2,0,0,2
19137,Montgomery,Iowa,US,41.03018714,-95.15642896,1,0,0,1
42093,Montour,Pennsylvania,US,41.03023987,-76.66345939,47,0,0,47
19179,Wapello,Iowa,US,41.03064984,-92.40954728,10,0,0,10
19101,Jefferson,Iowa,US,41.03192394,-91.94849466,6,0,0,6
34031,Passaic,New Jersey,US,41.03238628,-74.29954144,12449,573,0,11876
17123,Marshall,Illinois,US,41.0327901,-89.34510444,4,0,0,4
19129,Mills,Iowa,US,41.03299766,-95.61920963,2,0,0,2
18131,Pulaski,Indiana,US,41.04166107,-86.69890683,23,0,0,23
31111,Lincoln,Nebraska,US,41.04658298,-100.7475374,25,1,0,24
18049,Fulton,Indiana,US,41.0469907,-86.26252745,27,1,0,26
42037,Columbia,Pennsylvania,US,41.04821986,-76.40565017,283,13,0,270
42089,Monroe,Pennsylvania,US,41.05934058,-75.34031025,1127,54,0,1073
18003,Allen,Indiana,US,41.09194313,-85.06800636,560,50,0,510
17175,Stark,Illinois,US,41.09309773,-89.79745866,1,0,0,1
,,Xinjiang,China,41.1129,85.2401,76,3,73,0
31153,Sarpy,Nebraska,US,41.11314181,-96.11156432,122,0,0,122
39125,Paulding,Ohio,US,41.11676341,-84.5801017,8,0,0,8
39103,Medina,Ohio,US,41.11770589,-81.8998621,167,15,0,152
39147,Seneca,Ohio,US,41.12351311,-83.12783209,14,1,0,13
39153,Summit,Ohio,US,41.12464734,-81.53123079,608,49,0,559
42065,Jefferson,Pennsylvania,US,41.12913106,-78.9986361,4,0,0,4
17091,Kankakee,Illinois,US,41.13746989,-87.86205334,338,25,0,313
18183,Whitley,Indiana,US,41.13863784,-85.50791236,19,1,0,18
34037,Sussex,New Jersey,US,41.13891592,-74.69118243,921,103,0,818
32007,Elko,Nevada,US,41.14531606,-115.3577619,15,1,0,14
39077,Huron,Ohio,US,41.14651175,-82.59867951,29,1,0,28
36087,Rockland,New York,US,41.15027894,-74.02560498,11708,511,0,11197
,,,Albania,41.1533,20.1683,773,31,470,272
36119,Westchester,New York,US,41.16278376,-73.75741653,28970,1031,0,27939
31121,Merrick,Nebraska,US,41.16624273,-98.0374887,12,0,0,12
39133,Portage,Ohio,US,41.16793482,-81.19735782,236,40,0,196
42079,Luzerne,Pennsylvania,US,41.17823008,-75.98447579,2143,88,0,2055
31143,Polk,Nebraska,US,41.18813488,-97.56630712,7,0,0,7
42031,Clarion,Pennsylvania,US,41.19265812,-79.42413524,23,1,0,22
31105,Kimball,Nebraska,US,41.19774275,-103.7148131,9,0,0,9
,,,Kyrgyzstan,41.20438,74.766098,746,8,462,276
17131,Mercer,Illinois,US,41.20596782,-90.74290052,8,0,0,8
19115,Louisa,Iowa,US,41.21842119,-91.26102611,269,2,0,267
31033,Cheyenne,Nebraska,US,41.21999357,-102.9941693,6,0,0,6
31093,Howard,Nebraska,US,41.2200529,-98.5166499,12,0,0,12
31163,Sherman,Nebraska,US,41.22045983,-98.97588642,1,0,0,1
31023,Butler,Nebraska,US,41.22703692,-97.13106306,4,0,0,4
31155,Saunders,Nebraska,US,41.2278103,-96.63773905,9,0,0,9
42035,Clinton,Pennsylvania,US,41.23255967,-77.63785995,31,0,0,31
18085,Kosciusko,Indiana,US,41.24521668,-85.86312322,34,1,0,33
9001,Fairfield,Connecticut,US,41.26809896,-73.3881171,11294,810,0,10484
,Weber-Morgan,Utah,US,41.27116049,-111.9145117,158,2,0,156
18149,Starke,Indiana,US,41.27890281,-86.64686895,16,1,0,15
17063,Grundy,Illinois,US,41.28569601,-88.41905692,35,0,0,35
56041,Uinta,Wyoming,US,41.2878183,-110.5475782,8,0,0,8
31055,Douglas,Nebraska,US,41.29518299,-96.15085305,656,14,0,642
39093,Lorain,Ohio,US,41.29553751,-82.15083537,452,30,0,422
,,Liaoning,China,41.2956,122.6085,146,2,143,1
